"","ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"5603",2780739,"HJ425665","06/13/2003 03:29:17 AM","010XX N LARAMIE AVE","0480","BATTERY","AGG PRO.EMP: HANDGUN","STREET","false","false","1531","015",37,25,"04B",1141504,1906419,2003,"04/15/2016 08:55:02 AM",41.899285694,-87.755706357,"(41.899285694, -87.755706357)"
"5604",9204003,"HW349395","07/05/2013 05:00:00 AM","038XX N CENTRAL PARK AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","1732","017",35,16,"08B",1151709,1925224,2013,"02/04/2016 06:33:39 AM",41.950693564,-87.717727399,"(41.950693564, -87.717727399)"
"5605",4128092,"HL461434","07/05/2005 03:00:00 PM","006XX W 65TH ST","0820","THEFT","$500 AND UNDER","APARTMENT","false","true","0723","007",20,68,"06",1172916,1861779,2005,"04/15/2016 08:55:02 AM",41.776151397,-87.641651267,"(41.776151397, -87.641651267)"
"5606",5615798,"HN413325","06/18/2007 02:37:51 PM","023XX N LOREL AVE","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","STREET","true","false","2515","025",37,19,"24",1140329,1915137,2007,"04/15/2016 08:55:02 AM",41.9232305,-87.759808053,"(41.9232305, -87.759808053)"
"5607",10369177,"HZ105261","01/05/2016 04:30:00 PM","036XX W LE MOYNE ST","0810","THEFT","OVER $500","APARTMENT","false","false","2535","025",26,23,"06",1152005,1909734,2016,"01/15/2016 12:18:25 PM",41.908181879,-87.71704859,"(41.908181879, -87.71704859)"
"5608",2133543,"HH371975","05/14/2002 07:30:00 PM","019XX W 69TH ST","0460","BATTERY","SIMPLE","STREET","false","false","0726","007",17,67,"08B",1164760,1858914,2002,"04/15/2016 08:55:02 AM",41.768465576,-87.671631411,"(41.768465576, -87.671631411)"
"5609",5373260,"HN223416","03/08/2007 06:30:00 AM","058XX S MARYLAND AVE","0810","THEFT","OVER $500","PARKING LOT/GARAGE(NON.RESID.)","false","false","2133","002",5,41,"06",1182887,1866434,2007,"04/15/2016 08:55:02 AM",41.788699253,-87.604954085,"(41.788699253, -87.604954085)"
"5610",10206471,"HY393608","08/22/2015 02:00:00 PM","049XX S KEATING AVE","0810","THEFT","OVER $500","STREET","false","false","0815","008",23,56,"06",1145523,1871553,2015,"08/31/2015 03:43:09 PM",41.803533555,-87.74182661,"(41.803533555, -87.74182661)"
"5611",5046418,"HM652653","10/10/2006 08:20:00 PM","035XX W MEDILL AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","false","1413","014",26,22,"08B",1152199,1915390,2006,"04/15/2016 08:55:02 AM",41.92369862,-87.716186416,"(41.92369862, -87.716186416)"
"5612",8478737,"HV155152","02/11/2012 08:30:00 PM","058XX N VIRGINIA AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","2011","020",40,2,"07",1154701,1938622,2012,"02/04/2016 06:33:39 AM",41.987398962,-87.706368551,"(41.987398962, -87.706368551)"
"5613",4940625,"HM554102","08/21/2006 07:05:00 PM","006XX E 64TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0312","003",20,42,"14",1181477,1862711,2006,"04/15/2016 08:55:02 AM",41.778515657,-87.610238794,"(41.778515657, -87.610238794)"
"5614",9529772,"HX183620","03/13/2014 06:02:00 PM","117XX S STATE ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","STREET","true","false","0522","005",34,53,"18",1178356,1827180,2014,"02/04/2016 06:33:39 AM",41.68108556,-87.622755807,"(41.68108556, -87.622755807)"
"5615",7194879,"HR607954","10/25/2009 08:49:00 PM","040XX W CARROLL AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SIDEWALK","true","false","1114","011",28,26,"18",1149336,1901928,2009,"02/04/2016 06:33:39 AM",41.886813609,-87.727055851,"(41.886813609, -87.727055851)"
"5616",10928797,"JA243448","04/28/2017 11:33:00 PM","016XX W 80TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0611","006",21,71,"14",1166633,1851657,2017,"05/05/2017 03:50:30 PM",41.748511627,-87.664972602,"(41.748511627, -87.664972602)"
"5617",1442650,"G169541","03/25/2001 09:59:20 AM","034XX W IRVING PARK RD","031A","ROBBERY","ARMED: HANDGUN","SMALL RETAIL STORE","false","false","1732","017",NA,NA,"03",1152996,1926345,2001,"08/17/2015 03:03:40 PM",41.953744202,-87.712966621,"(41.953744202, -87.712966621)"
"5618",6735297,"HR151275","02/03/2009 01:00:00 AM","023XX W 66TH ST","502P","OTHER OFFENSE","FALSE/STOLEN/ALTERED TRP","STREET","true","false","0832","008",15,66,"26",1161732,1860827,2009,"02/04/2016 06:33:39 AM",41.773778507,-87.682677514,"(41.773778507, -87.682677514)"
"5619",9233986,"HW380455","07/26/2013 03:00:00 PM","122XX S RACINE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","DRIVEWAY - RESIDENTIAL","false","false","0524","005",34,53,"07",1170544,1823718,2013,"02/04/2016 06:33:39 AM",41.671758495,-87.651452043,"(41.671758495, -87.651452043)"
"5620",4922797,"HM539259","08/05/2006 08:00:00 AM","004XX N CARPENTER ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","1323","012",27,24,"05",1169370,1903381,2006,"04/15/2016 08:55:02 AM",41.890388767,-87.653443541,"(41.890388767, -87.653443541)"
"5621",2348130,"HH649092","09/15/2002 02:00:00 AM","007XX E MARQUETTE RD","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false","0321","003",20,42,"26",1182167,1861409,2002,"04/15/2016 08:55:02 AM",41.774926896,-87.607749512,"(41.774926896, -87.607749512)"
"5622",7019881,"HR426421","07/09/2009 10:00:00 AM","029XX N DAMEN AVE","1152","DECEPTIVE PRACTICE","ILLEGAL USE CASH CARD","OTHER","false","false","1931","019",32,5,"11",1162500,1919694,2009,"02/04/2016 06:33:39 AM",41.935299391,-87.678215755,"(41.935299391, -87.678215755)"
"5623",3458832,"HK528796","07/31/2004 11:00:00 PM","085XX S MUSKEGON AVE","0560","ASSAULT","SIMPLE","STREET","false","false","0423","004",7,46,"08A",1196633,1848996,2004,"04/15/2016 08:55:02 AM",41.740517586,-87.555131867,"(41.740517586, -87.555131867)"
"5624",3755199,"HK726358","11/02/2004 12:28:04 PM","027XX W OGDEN AVE","2027","NARCOTICS","POSS: CRACK","CHA PARKING LOT/GROUNDS","true","false","1023","010",28,29,"18",1158463,1892956,2004,"04/15/2016 08:55:02 AM",41.862011728,-87.69378445,"(41.862011728, -87.69378445)"
"5625",4991361,"HM601284","09/14/2006 05:58:48 PM","009XX N LAWLER AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","1531","015",37,25,"14",1142521,1905715,2006,"04/15/2016 08:55:02 AM",41.897334986,-87.751988409,"(41.897334986, -87.751988409)"
"5626",9915216,"HY104930","12/19/2014 08:00:00 PM","065XX S MINERVA AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0321","003",20,42,"14",1185006,1861976,2014,"02/04/2016 06:33:39 AM",41.776416594,-87.597324482,"(41.776416594, -87.597324482)"
"5627",4099573,"HL435826","06/21/2005 10:05:00 PM","012XX S INDEPENDENCE BLVD","0880","THEFT","PURSE-SNATCHING","SIDEWALK","false","false","1011","010",24,29,"06",1151445,1894282,2005,"04/15/2016 08:55:02 AM",41.865790996,-87.719511791,"(41.865790996, -87.719511791)"
"5628",2307146,"HH595388","08/21/2002 03:10:00 PM","090XX S CARPENTER ST","041A","BATTERY","AGGRAVATED: HANDGUN","RESIDENCE PORCH/HALLWAY","false","false","2222","022",21,73,"04B",1170906,1844769,2002,"04/15/2016 08:55:02 AM",41.729517859,-87.649515383,"(41.729517859, -87.649515383)"
"5629",8031602,"HT260994","04/22/2011 12:23:00 PM","020XX E 71ST ST","0810","THEFT","OVER $500","PARKING LOT/GARAGE(NON.RESID.)","false","false","0331","003",5,43,"06",1191256,1858328,2011,"02/04/2016 06:33:39 AM",41.766257132,-87.574530716,"(41.766257132, -87.574530716)"
"5630",10350526,"HY541085","12/17/2015 10:30:00 AM","014XX W FLOURNOY ST","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","1231","012",25,28,"05",1166865,1897146,2015,"02/04/2016 06:33:39 AM",41.873333547,-87.662821937,"(41.873333547, -87.662821937)"
"5631",7455495,"HS249818","04/09/2010 04:00:00 PM","069XX W ARMITAGE AVE","0890","THEFT","FROM BUILDING","RESIDENCE","false","false","2513","025",36,25,"06",1129571,1912528,2010,"02/04/2016 06:33:39 AM",41.916261711,-87.799397188,"(41.916261711, -87.799397188)"
"5632",10980436,"JA305037","02/27/2017 08:00:00 AM","055XX S WOOD ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","RESIDENCE","false","false","0715","007",15,67,"11",NA,NA,2017,"06/14/2017 03:55:10 PM",NA,NA,NA
"5633",10955794,"JA276444","05/23/2017 03:00:00 PM","006XX W DEMING PL","0890","THEFT","FROM BUILDING","RESIDENCE PORCH/HALLWAY","false","false","1935","019",43,7,"06",1171527,1917078,2017,"05/30/2017 03:50:40 PM",41.927926897,-87.645118484,"(41.927926897, -87.645118484)"
"5634",4057783,"HL334987","05/04/2005 02:25:00 AM","0000X N LATROBE AVE","2017","NARCOTICS","MANU/DELIVER:CRACK","SIDEWALK","true","false","1522","015",28,25,"18",1141385,1899784,2005,"04/15/2016 08:55:02 AM",41.881080645,-87.756307332,"(41.881080645, -87.756307332)"
"5635",2056230,"HH273234","03/29/2002 04:39:59 PM","079XX S HALSTED ST","031A","ROBBERY","ARMED: HANDGUN","VACANT LOT/LAND","false","false","0621","006",NA,NA,"03",1172343,1852312,2002,"04/15/2016 08:55:02 AM",41.750185415,-87.644029945,"(41.750185415, -87.644029945)"
"5636",2112366,"HH338553","04/29/2002 02:10:56 PM","004XX W 82ND ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0622","006",21,44,"07",1174491,1850523,2002,"04/15/2016 08:55:02 AM",41.745228682,-87.636211852,"(41.745228682, -87.636211852)"
"5637",9960513,"HY148829","02/11/2015 07:15:00 AM","0000X E 51ST ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false","0225","002",3,40,"06",1177734,1871231,2015,"08/17/2015 03:03:40 PM",41.801980921,-87.623702939,"(41.801980921, -87.623702939)"
"5638",6723872,"HR129035","01/19/2009 08:35:00 PM","061XX S TALMAN AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","STREET","true","false","0825","008",15,66,"18",1159759,1863899,2009,"02/04/2016 06:33:39 AM",41.782249243,-87.689825895,"(41.782249243, -87.689825895)"
"5639",9649894,"HX300254","06/11/2014 12:00:00 PM","023XX S MILLARD AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1013","010",22,30,"14",1152403,1888309,2014,"02/04/2016 06:33:39 AM",41.849381535,-87.716152507,"(41.849381535, -87.716152507)"
"5640",10863194,"JA169579","02/28/2017 01:00:00 AM","033XX N NEWLAND AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","1632","016",36,17,"06",1129491,1921410,2017,"03/07/2017 03:54:38 PM",41.940636381,-87.799487937,"(41.940636381, -87.799487937)"
"5641",7449078,"HS250072","04/09/2010 10:50:00 PM","059XX W DAKIN ST","0820","THEFT","$500 AND UNDER","STREET","true","false","1633","016",38,15,"06",1136050,1925639,2010,"02/04/2016 06:33:39 AM",41.952126577,-87.775279669,"(41.952126577, -87.775279669)"
"5642",8580493,"HV254796","04/22/2012 04:30:00 PM","002XX W 87TH ST","0890","THEFT","FROM BUILDING","MOVIE HOUSE/THEATER","false","false","0622","006",21,44,"06",1176436,1847222,2012,"02/04/2016 06:33:39 AM",41.736126864,-87.629184056,"(41.736126864, -87.629184056)"
"5643",10668904,"HZ420194","08/31/2016 12:00:00 PM","080XX S MARYLAND AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","0631","006",8,44,"06",1183295,1851976,2016,"09/08/2016 03:45:34 PM",41.749015615,-87.603907696,"(41.749015615, -87.603907696)"
"5644",5989410,"HN776458","12/24/2007 08:35:00 PM","004XX N PULASKI RD","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1122","011",27,23,"14",1149644,1902747,2007,"04/15/2016 08:55:02 AM",41.889055057,-87.725903493,"(41.889055057, -87.725903493)"
"5645",7895361,"HT125443","01/18/2011 10:25:00 PM","065XX S MOZART ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","STREET","true","false","0831","008",15,66,"18",1158505,1861145,2011,"02/04/2016 06:33:39 AM",41.774717533,-87.694498445,"(41.774717533, -87.694498445)"
"5646",3984020,"HL346792","05/10/2005 08:00:00 AM","040XX W 21ST ST","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","OTHER","false","false","1012","010",24,29,"11",1149767,1889785,2005,"04/15/2016 08:55:02 AM",41.853483443,-87.725788701,"(41.853483443, -87.725788701)"
"5647",8165848,"HT400760","07/16/2011 08:10:00 PM","007XX E 73RD ST","1661","GAMBLING","GAME/DICE","SIDEWALK","true","false","0323","003",6,69,"19",1182335,1856772,2011,"02/04/2016 06:33:39 AM",41.762198621,-87.607277148,"(41.762198621, -87.607277148)"
"5648",6180247,"HP266659","04/07/2008 02:49:45 PM","001XX N LARAMIE AVE","2024","NARCOTICS","POSS: HEROIN(WHITE)","ALLEY","true","false","1523","015",28,25,"18",1141684,1900723,2008,"02/04/2016 06:33:39 AM",41.883651857,-87.755186179,"(41.883651857, -87.755186179)"
"5649",2231674,"HH489953","07/05/2002 09:45:00 PM","036XX W 57TH PL","0460","BATTERY","SIMPLE","STREET","false","false","0822","008",14,62,"08B",1153147,1866240,2002,"04/15/2016 08:55:02 AM",41.78880653,-87.714005718,"(41.78880653, -87.714005718)"
"5650",8057568,"HT289436","05/10/2011 07:30:00 PM","081XX S MARYLAND AVE","0460","BATTERY","SIMPLE","RESIDENTIAL YARD (FRONT/BACK)","false","false","0631","006",8,44,"08B",1183322,1851111,2011,"02/04/2016 06:33:39 AM",41.746641335,-87.603835632,"(41.746641335, -87.603835632)"
"5651",9128020,"HW272878","05/13/2013 06:00:00 PM","034XX W 26TH ST","0560","ASSAULT","SIMPLE","SIDEWALK","true","true","1032","010",22,30,"08A",1153630,1886512,2013,"02/04/2016 06:33:39 AM",41.844426064,-87.711696979,"(41.844426064, -87.711696979)"
"5652",3219365,"HK235986","03/12/2004 05:30:00 PM","078XX S MARQUETTE AVE","0430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","SIDEWALK","false","false","0421","004",7,43,"04B",1195680,1853607,2004,"04/15/2016 08:55:02 AM",41.753194126,-87.558471351,"(41.753194126, -87.558471351)"
"5653",8448776,"HV126730","01/21/2012 06:20:00 PM","074XX S EAST END AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0324","003",8,43,"08B",1188830,1855821,2012,"02/04/2016 06:33:39 AM",41.759436092,-87.583502841,"(41.759436092, -87.583502841)"
"5654",10326742,"HY517361","11/28/2015 08:00:00 AM","075XX S ESSEX AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0421","004",7,43,"08B",1194175,1855369,2015,"12/05/2015 03:54:02 PM",41.758066253,-87.563928742,"(41.758066253, -87.563928742)"
"5655",10561351,"HZ307886","06/14/2016 10:00:00 PM","007XX E 73RD ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE PORCH/HALLWAY","false","true","0323","003",6,69,"08B",1182577,1856779,2016,"07/04/2016 03:55:03 PM",41.762212221,-87.606389979,"(41.762212221, -87.606389979)"
"5656",3438072,"HK503982","07/18/2004 12:01:00 AM","025XX N MAPLEWOOD AVE","0810","THEFT","OVER $500","STREET","false","false","1431","014",35,22,"06",1158932,1916863,2004,"04/15/2016 08:55:02 AM",41.927605001,-87.691406226,"(41.927605001, -87.691406226)"
"5657",6152974,"HP242169","03/24/2008 08:16:59 PM","051XX W MONROE ST","0281","CRIM SEXUAL ASSAULT","NON-AGGRAVATED","APARTMENT","false","false","1533","015",28,25,"02",1142046,1899173,2008,"02/04/2016 06:33:39 AM",41.879391764,-87.753895296,"(41.879391764, -87.753895296)"
"5658",6214526,"HP303247","04/27/2008 02:30:00 AM","079XX S LOOMIS BLVD","0313","ROBBERY","ARMED: OTHER DANGEROUS WEAPON","SIDEWALK","false","false","0612","006",21,71,"03",1168370,1852331,2008,"02/04/2016 06:33:39 AM",41.750323974,-87.658588247,"(41.750323974, -87.658588247)"
"5659",6306945,"HP395790","06/15/2008 12:20:00 AM","008XX W 53RD ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","false","0934","009",3,61,"08B",1171623,1869668,2008,"02/04/2016 06:33:39 AM",41.797828143,-87.646160156,"(41.797828143, -87.646160156)"
"5660",3091379,"HJ813837","11/28/2003 11:11:00 AM","057XX S CICERO AVE","0930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","AIRPORT/AIRCRAFT","false","false","0813","008",23,56,"07",1145654,1866253,2003,"04/15/2016 08:55:02 AM",41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
"5661",1759007,"G573693","09/24/2001 09:00:00 AM","055XX W 64 PL","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0813","008",NA,NA,"14",1140412,1861286,2001,"08/17/2015 03:03:40 PM",41.775454133,-87.760822233,"(41.775454133, -87.760822233)"
"5662",6314617,"HP401750","06/18/2008 08:00:00 AM","056XX S TRIPP AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0813","008",13,62,"08B",1148997,1866790,2008,"02/04/2016 06:33:39 AM",41.790396842,-87.729208337,"(41.790396842, -87.729208337)"
"5663",8583687,"HV258123","04/25/2012 07:05:00 PM","078XX S INGLESIDE AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SIDEWALK","true","false","0624","006",8,69,"18",1183923,1853173,2012,"02/04/2016 06:33:39 AM",41.752285675,-87.601569186,"(41.752285675, -87.601569186)"
"5664",6918141,"HR322321","05/15/2009 08:59:00 AM","026XX W AUGUSTA BLVD","2024","NARCOTICS","POSS: HEROIN(WHITE)","APARTMENT","true","false","1311","012",1,24,"18",1158532,1906552,2009,"02/04/2016 06:33:39 AM",41.89931902,-87.693158875,"(41.89931902, -87.693158875)"
"5665",3590972,"HK675938","10/09/2004 09:25:20 AM","059XX W WEST END AVE","2092","NARCOTICS","SOLICIT NARCOTICS ON PUBLICWAY","SIDEWALK","true","false","1512","015",29,25,"26",1137028,1900847,2004,"04/15/2016 08:55:02 AM",41.884076931,-87.772280695,"(41.884076931, -87.772280695)"
"5666",7332820,"HS136523","01/25/2010 09:30:00 AM","013XX S HOMAN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","VACANT LOT/LAND","false","false","1021","010",24,29,"07",1153914,1893584,2010,"02/04/2016 06:33:39 AM",41.863826806,-87.710466477,"(41.863826806, -87.710466477)"
"5667",1855417,"G696928","11/19/2001 07:30:48 PM","018XX W ERIE ST","0460","BATTERY","SIMPLE","RESIDENCE","false","true","1324","012",NA,NA,"08B",1164147,1904423,2001,"08/17/2015 03:03:40 PM",41.893360057,-87.672595324,"(41.893360057, -87.672595324)"
"5668",6282469,"HP368777","06/01/2008 01:00:00 AM","053XX N LOTUS AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1623","016",45,11,"14",1138847,1935381,2008,"02/04/2016 06:33:39 AM",41.978809061,-87.764760056,"(41.978809061, -87.764760056)"
"5669",9402966,"HW546195","11/24/2013 11:20:00 AM","042XX W WILCOX ST","1821","NARCOTICS","MANU/DEL:CANNABIS 10GM OR LESS","SIDEWALK","true","false","1115","011",28,26,"18",1148058,1898997,2013,"02/04/2016 06:33:39 AM",41.878795296,-87.73182449,"(41.878795296, -87.73182449)"
"5670",4079001,"HL422242","06/15/2005 10:00:00 AM","014XX S INDIANA AVE","0890","THEFT","FROM BUILDING","NURSING HOME/RETIREMENT HOME","false","false","0133","001",2,33,"06",1177886,1893687,2005,"04/15/2016 08:55:02 AM",41.863598471,-87.622463983,"(41.863598471, -87.622463983)"
"5671",8799139,"HV471395","09/11/2012 03:00:00 PM","131XX S EXCHANGE AVE","0820","THEFT","$500 AND UNDER","VEHICLE NON-COMMERCIAL","false","false","0433","004",10,55,"06",1197769,1818430,2012,"02/04/2016 06:33:39 AM",41.656613257,-87.551985743,"(41.656613257, -87.551985743)"
"5672",2310773,"HH600823","08/23/2002 08:00:00 PM","021XX S CHRISTIANA AVE","0890","THEFT","FROM BUILDING","APARTMENT","false","true","1024","010",24,30,"06",1154358,1889603,2002,"04/15/2016 08:55:02 AM",41.852893641,-87.708942844,"(41.852893641, -87.708942844)"
"5673",6095881,"HP174498","02/14/2008 02:22:00 AM","056XX S CALIFORNIA AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE-GARAGE","false","false","0824","008",16,63,"05",1158670,1867177,2008,"02/04/2016 06:33:39 AM",41.791266827,-87.693729093,"(41.791266827, -87.693729093)"
"5674",8766179,"HV441113","08/21/2012 06:00:00 PM","043XX S CHRISTIANA AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENTIAL YARD (FRONT/BACK)","false","false","0821","008",14,58,"14",1154741,1875666,2012,"02/04/2016 06:33:39 AM",41.814641132,-87.707909539,"(41.814641132, -87.707909539)"
"5675",6592393,"HP664094","11/02/2008 11:00:00 PM","066XX S KOSTNER AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0833","008",13,65,"14",1148185,1860193,2008,"02/04/2016 06:33:39 AM",41.772309226,-87.732354834,"(41.772309226, -87.732354834)"
"5676",2972715,"HJ668093","10/02/2003 08:40:00 PM","012XX N MILWAUKEE AVE","031A","ROBBERY","ARMED: HANDGUN","SMALL RETAIL STORE","false","false","1433","014",1,24,"03",1165135,1908628,2003,"04/15/2016 08:55:02 AM",41.904877944,-87.66884715,"(41.904877944, -87.66884715)"
"5677",7788936,"HS597762","11/03/2010 07:30:00 PM","078XX S RIDGELAND AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","0414","004",8,43,"08B",1189231,1853339,2010,"02/04/2016 06:33:39 AM",41.752615662,-87.58211264,"(41.752615662, -87.58211264)"
"5678",5856182,"HN659362","10/12/2007 02:00:00 PM","045XX S CHRISTIANA AVE","0842","THEFT","AGG: FINANCIAL ID THEFT","SMALL RETAIL STORE","false","false","0821","008",14,58,"06",1154797,1874309,2007,"04/15/2016 08:55:02 AM",41.810916223,-87.707740359,"(41.810916223, -87.707740359)"
"5679",4101691,"HL441867","06/24/2005 07:05:00 PM","022XX W ADAMS ST","1310","CRIMINAL DAMAGE","TO PROPERTY","OTHER","false","false","1211","012",2,28,"14",1161285,1899035,2005,"04/15/2016 08:55:02 AM",41.87863492,-87.68325632,"(41.87863492, -87.68325632)"
"5680",2612302,"HJ214271","03/02/2003 03:45:00 PM","002XX S KEDZIE AVE","0890","THEFT","FROM BUILDING","GAS STATION","false","false","1124","011",28,27,"06",1155082,1898797,2003,"04/15/2016 08:55:02 AM",41.878108494,-87.706038939,"(41.878108494, -87.706038939)"
"5681",10745641,"HZ506581","11/07/2016 01:20:00 PM","040XX S MAPLEWOOD AVE","1365","CRIMINAL TRESPASS","TO RESIDENCE","APARTMENT","false","false","0921","009",12,58,"26",1160029,1877814,2016,"11/14/2016 03:59:25 PM",41.820428256,-87.688453242,"(41.820428256, -87.688453242)"
"5682",10908653,"JA221222","04/11/2017 05:07:00 PM","004XX E 34TH ST","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","true","false","0211","002",4,35,"06",1179925,1882604,2017,"04/18/2017 03:59:10 PM",41.833139425,-87.615319213,"(41.833139425, -87.615319213)"
"5683",1940517,"HH126837","01/14/2002 07:45:00 PM","040XX W CULLOM AV","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","true","1722","017",NA,NA,"26",1148801,1928273,2002,"04/15/2016 08:55:02 AM",41.959117073,-87.728337966,"(41.959117073, -87.728337966)"
"5684",10622294,"HZ375390","08/02/2016 02:15:00 PM","002XX S WACKER DR","0890","THEFT","FROM BUILDING","COMMERCIAL / BUSINESS OFFICE","false","false","0122","001",2,32,"06",1173971,1899133,2016,"08/09/2016 04:02:00 PM",41.878630716,-87.636673298,"(41.878630716, -87.636673298)"
"5685",5571981,"HN379803","06/02/2007 02:21:00 AM","087XX S WALLACE ST","0560","ASSAULT","SIMPLE","VEHICLE NON-COMMERCIAL","false","true","2223","022",21,71,"08A",1173831,1846975,2007,"04/15/2016 08:55:02 AM",41.735507153,-87.638735124,"(41.735507153, -87.638735124)"
"5686",10061372,"HY249959","05/06/2015 07:49:00 PM","006XX N WABASH AVE","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","RESTAURANT","true","false","1834","018",42,8,"11",1176631,1904389,2015,"08/17/2015 03:03:40 PM",41.8929938,-87.62674752,"(41.8929938, -87.62674752)"
"5687",9053351,"HW198490","03/14/2013 02:30:00 PM","102XX S MICHIGAN AVE","0842","THEFT","AGG: FINANCIAL ID THEFT","RESIDENCE","false","false","0511","005",9,49,"06",1179024,1837171,2013,"02/04/2016 06:33:39 AM",41.708487135,-87.620007718,"(41.708487135, -87.620007718)"
"5688",1914474,"G774783","12/28/2001 02:00:00 PM","033XX S WELLS ST","0560","ASSAULT","SIMPLE","PARK PROPERTY","false","false","0924","009",NA,NA,"08A",1175118,1883054,2001,"08/17/2015 03:03:40 PM",41.834483165,-87.632943374,"(41.834483165, -87.632943374)"
"5689",7608215,"HS412405","07/15/2010 09:00:00 AM","015XX S UNION AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1232","012",25,28,"07",1171774,1892920,2010,"02/04/2016 06:33:39 AM",41.86163045,-87.644923121,"(41.86163045, -87.644923121)"
"5690",2600418,"HJ190727","02/18/2003 02:50:00 PM","051XX S CHRISTIANA AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0822","008",14,63,"14",1154910,1870446,2003,"04/15/2016 08:55:02 AM",41.800313362,-87.707429067,"(41.800313362, -87.707429067)"
"5691",8835299,"HV508235","10/07/2012 02:00:00 AM","017XX E 91ST PL","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0413","004",8,48,"07",1189516,1844653,2012,"02/04/2016 06:33:39 AM",41.728773613,-87.581346393,"(41.728773613, -87.581346393)"
"5692",9546323,"HX152571","02/15/2014 05:00:00 PM","008XX N LAWLER AVE","2014","NARCOTICS","MANU/DELIVER: HEROIN (WHITE)","STREET","true","false","1531","015",37,25,"18",1142534,1905204,2014,"02/04/2016 06:33:39 AM",41.8959325,-87.751953379,"(41.8959325, -87.751953379)"
"5693",5223529,"HM625400","09/26/2006 05:15:00 PM","061XX S WESTERN AVE","2012","NARCOTICS","MANU/DELIVER:COCAINE","STREET","true","false","0825","008",15,66,"18",1161421,1863984,2006,"04/15/2016 08:55:02 AM",41.782448202,-87.683730159,"(41.782448202, -87.683730159)"
"5694",7767421,"HS575201","10/21/2010 10:20:00 AM","026XX S CALIFORNIA AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","1033","010",12,30,"06",1158126,1886449,2010,"02/04/2016 06:33:39 AM",41.844162699,-87.695199039,"(41.844162699, -87.695199039)"
